Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,StnPressure,SeaLevel,gps_cat,month
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,39,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,18,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,14,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,8,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,18,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,3,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,4,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,8,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,37,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,50,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,8,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX RESTUANS,41.974689,-87.890615,27,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,118,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,35,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,119,6
2011-06-30,CULEX RESTUANS,41.957799,-87.930995,20,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,119,6
2011-06-30,CULEX PIPIENS,41.957799,-87.930995,40,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,119,6
2011-06-30,CULEX TERRITANS,41.925198,-87.746381,1,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,120,6
2011-06-30,CULEX RESTUANS,41.743402,-87.731435,2,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,122,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.728495,-87.600963,2,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,123,6
2011-06-30,CULEX RESTUANS,41.728495,-87.600963,2,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,123,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,1,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,124,6
2011-06-30,CULEX RESTUANS,41.947227,-87.671457,5,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,124,6
2011-06-30,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,18,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,125,6
2011-06-30,CULEX RESTUANS,41.793818,-87.654234,37,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,125,6
2011-06-30,CULEX RESTUANS,41.904194,-87.756155,1,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,127,6
2011-06-30,CULEX RESTUANS,41.912563,-87.668055,5,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,129,6
2011-06-30,CULEX RESTUANS,41.776428,-87.627096,11,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,132,6
2011-06-30,CULEX TERRITANS,41.776428,-87.627096,1,0,88,60,74.0,62,67.0,0,9,419,1931,,8.2,17,29.28,30.0,132,6
2011-07-11,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,24,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,1,7
2011-07-11,CULEX RESTUANS,41.95469,-87.800991,18,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,1,7
2011-07-11,CULEX PIPIENS,41.95469,-87.800991,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,1,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,5,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,25,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,6,7
2011-07-11,CULEX RESTUANS,41.867108,-87.654224,15,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,6,7
2011-07-11,CULEX PIPIENS,41.867108,-87.654224,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,6,7
2011-07-11,CULEX TERRITANS,41.867108,-87.654224,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,6,7
2011-07-11,CULEX RESTUANS,41.896282,-87.655232,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,7,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,9,7
2011-07-11,CULEX RESTUANS,41.921965,-87.632085,8,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,9,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,15,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,12,7
2011-07-11,CULEX RESTUANS,41.720848,-87.666014,10,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,12,7
2011-07-11,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,16,7
2011-07-11,CULEX RESTUANS,42.01743,-87.687769,23,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,16,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,17,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,20,7
2011-07-11,CULEX RESTUANS,41.944869,-87.832763,46,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,20,7
2011-07-11,CULEX RESTUANS,41.944869,-87.832763,31,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,20,7
2011-07-11,CULEX RESTUANS,41.986921,-87.689778,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,24,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,5,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,25,7
2011-07-11,CULEX RESTUANS,41.801498,-87.763416,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,25,7
2011-07-11,CULEX TERRITANS,41.801498,-87.763416,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,25,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,26,7
2011-07-11,CULEX RESTUANS,41.906638,-87.701431,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,26,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,27,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,28,7
2011-07-11,CULEX RESTUANS,41.868077,-87.666901,6,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,28,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,15,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,30,7
2011-07-11,CULEX RESTUANS,41.662014,-87.724608,8,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,30,7
2011-07-11,CULEX TERRITANS,41.662014,-87.724608,9,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,30,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,33,7
2011-07-11,CULEX RESTUANS,41.878114,-87.629798,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,33,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,10,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,35,7
2011-07-11,CULEX RESTUANS,41.932094,-87.700117,30,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,35,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,45,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,38,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,6,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,38,7
2011-07-11,CULEX RESTUANS,41.916265,-87.800515,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,38,7
2011-07-11,CULEX SALINARIUS,41.916265,-87.800515,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,38,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,8,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,39,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,43,7
2011-07-11,CULEX RESTUANS,41.948167,-87.730698,5,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,43,7
2011-07-11,CULEX RESTUANS,41.963976,-87.69181,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,44,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,46,7
2011-07-11,CULEX RESTUANS,41.964242,-87.757639,10,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,46,7
2011-07-11,CULEX PIPIENS,41.964242,-87.757639,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,46,7
2011-07-11,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,47,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,48,7
2011-07-11,CULEX RESTUANS,42.008314,-87.777921,43,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,48,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,54,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,36,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,54,7
2011-07-11,CULEX RESTUANS,41.868142,-87.696269,46,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,54,7
2011-07-11,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,62,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,7,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,63,7
2011-07-11,CULEX RESTUANS,41.89923,-87.716788,5,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,63,7
2011-07-11,CULEX RESTUANS,41.94016,-87.794896,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,65,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,47,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,66,7
2011-07-11,CULEX RESTUANS,41.903002,-87.688267,37,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,66,7
2011-07-11,CULEX TERRITANS,41.903002,-87.688267,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,66,7
2011-07-11,CULEX RESTUANS,41.704336,-87.703736,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,70,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,74,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,14,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,76,7
2011-07-11,CULEX RESTUANS,41.801179,-87.679447,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,76,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,78,7
2011-07-11,CULEX RESTUANS,41.778297,-87.752411,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,78,7
2011-07-11,CULEX RESTUANS,41.773215,-87.60088,18,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,84,7
2011-07-11,CULEX RESTUANS,41.822536,-87.666343,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,85,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,90,7
2011-07-11,CULEX TERRITANS,41.754676,-87.612922,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,90,7
2011-07-11,CULEX RESTUANS,41.821582,-87.627796,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,91,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,92,7
2011-07-11,CULEX RESTUANS,41.803423,-87.642984,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,92,7
2011-07-11,CULEX RESTUANS,41.754292,-87.590773,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,93,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,37,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,94,7
2011-07-11,CULEX RESTUANS,41.798697,-87.736812,39,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,94,7
2011-07-11,CULEX RESTUANS,41.798697,-87.736812,48,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,94,7
2011-07-11,CULEX PIPIENS,41.798697,-87.736812,6,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,94,7
2011-07-11,CULEX RESTUANS,41.776156,-87.778927,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,95,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,10,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,96,7
2011-07-11,CULEX RESTUANS,41.82561,-87.726549,26,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,96,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,97,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,44,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,97,7
2011-07-11,CULEX RESTUANS,41.673408,-87.599862,29,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,97,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,37,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,98,7
2011-07-11,CULEX RESTUANS,41.726465,-87.585413,21,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,98,7
2011-07-11,CULEX TERRITANS,41.726465,-87.585413,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,98,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,7,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,99,7
2011-07-11,CULEX RESTUANS,41.678618,-87.559308,11,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,99,7
2011-07-11,CULEX TERRITANS,41.678618,-87.559308,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,99,7
2011-07-11,CULEX RESTUANS,41.740641,-87.546587,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,101,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,102,7
2011-07-11,CULEX RESTUANS,41.680946,-87.535198,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,102,7
2011-07-11,CULEX TERRITANS,41.680946,-87.535198,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,102,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,5,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,105,7
2011-07-11,CULEX RESTUANS,41.704572,-87.565666,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,105,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,109,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,14,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,111,7
2011-07-11,CULEX RESTUANS,41.750498,-87.605294,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,111,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,113,7
2011-07-11,CULEX RESTUANS,41.984809,-87.728492,14,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,113,7
2011-07-11,CULEX TERRITANS,41.984809,-87.728492,5,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,113,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,116,7
2011-07-11,CULEX RESTUANS,41.659112,-87.538693,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,116,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.992478,-87.862995,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,117,7
2011-07-11,CULEX RESTUANS,41.992478,-87.862995,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,117,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,22,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,31,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,33,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,25,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.974689,-87.890615,6,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,8,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,37,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,10,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,44,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,23,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX RESTUANS,41.974689,-87.890615,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS,41.974689,-87.890615,2,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,118,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,26,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,119,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.957799,-87.930995,16,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,119,7
2011-07-11,CULEX RESTUANS,41.957799,-87.930995,14,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,119,7
2011-07-11,CULEX RESTUANS,41.957799,-87.930995,39,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,119,7
2011-07-11,CULEX RESTUANS,41.957799,-87.930995,50,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,119,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.973845,-87.805059,22,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,121,7
2011-07-11,CULEX RESTUANS,41.973845,-87.805059,41,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,121,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.743402,-87.731435,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,122,7
2011-07-11,CULEX RESTUANS,41.743402,-87.731435,9,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,122,7
2011-07-11,CULEX SALINARIUS,41.743402,-87.731435,1,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,122,7
2011-07-11,CULEX RESTUANS,41.728495,-87.600963,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,123,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.947227,-87.671457,9,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,124,7
2011-07-11,CULEX RESTUANS,41.947227,-87.671457,3,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,124,7
2011-07-11,CULEX PIPIENS/RESTUANS,41.793818,-87.654234,4,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,125,7
2011-07-11,CULEX RESTUANS,41.793818,-87.654234,28,0,88,71,80.0,71,74.0,0,15,426,1928,0.39,5.5,25,29.12,29.82,125,7
